"영화명","개봉일","매출액","매출액점유율","누적매출액","관객수","누적관객수","스크린수","상영횟수","대표국적","제작사","배급사","등급","장르","감독","배우"
"태풍","2005-12-14",2837117700,0.3,22209675300,436064,3471150,211,10477,"한국","CJ ENM","CJ ENM","15세관람가","드라마","곽경택","김혜정"
"작업의 정석","2005-12-21",7883887000,1.2,7883887000,1257923,1257923,260,15454,"한국","영화사청어람(주)","(주)쇼박스","15세관람가","코미디","오기환","손예진"
"작업의 정석","2005-12-21",3822698100,0.4,11706585100,595700,1853623,203,12969,"한국","영화사청어람(주)","(주)쇼박스","15세관람가","코미디","오기환","손예진"
"파랑주의보","2005-12-22",1427060500,0.2,1427060500,232809,232809,128,5704,"한국","(주)아이필름홀딩스","아이러브시네마","12세관람가","드라마","전윤수","송혜교"
"파랑주의보","2005-12-22",26829500,0,1453890000,4475,237284,35,335,"한국","(주)아이필름홀딩스","아이러브시네마","12세관람가","드라마","전윤수","송혜교"
"왕의 남자","2005-12-29",4409503500,0.6,4409503500,719782,719782,259,4994,"한국","(주)씨네월드","(주)시네마서비스","15세이상관람가","드라마","이준익","감우성"
"청연","2005-12-29",1361242000,0.2,1361242000,223620,223620,164,3257,"한국","코리아픽쳐스(주)","코리아픽쳐스(주)","12세관람가","드라마","윤종찬","장진영"
"왕의 남자","2005-12-29",61605851900,6,66015355400,9793917,10513699,313,106181,"한국","(주)씨네월드","(주)시네마서비스","15세이상관람가","드라마","이준익","감우성"
"청연","2005-12-29",1745406400,0.2,3106648400,272383,496003,154,6066,"한국","코리아픽쳐스(주)","코리아픽쳐스(주)","12세관람가","드라마","윤종찬","장진영"
"왕의 남자","2005-12-29",2709000,0,66018145400,261,10513976,1,4,"한국","(주)씨네월드","(주)시네마서비스","15세이상관람가","드라마","이준익","감우성"
"싸움의 기술","2006-01-05",11856000,0,11856000,1597,1597,5,11,"한국","코리아 엔터테인먼트","CJ ENM","15세관람가","코미디","신한솔","백윤식"
"싸움의 기술","2006-01-05",7319284000,0.7,7331140000,1144866,1146463,216,23068,"한국","코리아 엔터테인먼트","CJ ENM","15세관람가","코미디","신한솔","백윤식"
"야수","2006-01-12",5339725500,0.5,5339725500,837011,837011,299,19254,"한국","㈜팝콘필름","(주)쇼박스","18세관람가","액션","김성수","최령"
"다섯 개의 시선","2006-01-13",43699000,0,43699000,6593,6593,15,457,"한국","국가인권위원회","CJ ENM","12세관람가","다큐멘터리","정지우","류승룡"
"투사부일체","2006-01-19",31959686000,3.1,31959686000,5074314,5074314,407,54339,"한국","(주)시네마제니스","CJ ENM","15세관람가","코미디","김동원","정준호"
"홀리데이","2006-01-19",7885116000,0.8,7885116000,1257399,1257399,170,22092,"한국","(주)현진씨네마","롯데쇼핑㈜롯데엔터테인먼트","18세관람가","드라마","양윤호","이성재"
"사랑을 놓치다","2006-01-26",2961381000,0.3,2961381000,468184,468184,146,10662,"한국","(주)시네마서비스","(주)시네마서비스","15세관람가","멜로/로맨스","추창민","설경구"
"흡혈형사 나도열","2006-02-09",9693558300,0.9,9693558300,1563579,1563579,243,30494,"한국","영화사청어람(주)","(주)쇼박스","15세관람가","코미디","이시명","김수로"
"백만장자의 첫사랑","2006-02-09",3375971500,0.3,3375971500,563023,563023,208,15040,"한국","(주)에스씨에스엔터테인먼트","롯데쇼핑㈜롯데엔터테인먼트","12세관람가","멜로/로맨스","김태균","현빈"
"썬데이 서울","2006-02-09",227157000,0,227157000,36865,36865,84,2748,"한국","필름놀이(주)","(주)시네마서비스","15세관람가","코미디","박성훈","봉태규"
"달려라 장미","2006-02-10",5488000,0,5488000,860,860,3,258,"한국","김응수필름","(주)이모션픽처스","18세관람가","멜로/로맨스","김응수","최반야"
"구세주","2006-02-16",10087308700,1,10087308700,1621131,1621131,206,31939,"한국","㈜익영영화","쇼이스트(주)","15세관람가","코미디","김정우","최성국"
"신성일의 행방불명","2006-02-16",7500000,0,7500000,1309,1309,2,93,"한국","신재인랜드","스폰지","15세관람가","드라마","신재인","조현식"
"음란서생","2006-02-23",14944528700,1.5,14944528700,2304365,2304365,347,38964,"한국","(주)영화사비단길","CJ ENM","18세관람가","사극","김대우","한석규"
"손님은 왕이다","2006-02-23",975730600,0.1,975730600,152791,152791,147,7447,"한국","조우필름(주)","(주)시네마서비스","18세관람가","드라마","오기현","명계남"
"눈부신 하루","2006-02-23",10855000,0,10855000,1630,1630,3,120,"한국","㈜인디스토리","영화진흥위원회","15세관람가","드라마","김성호","김현아"
"눈부신 하루","2006-02-23",18000,0,11103000,3,1683,1,1,"한국","㈜인디스토리","영화진흥위원회","15세관람가","드라마","김성호","김현아"
"데이지","2006-03-09",5754065300,0.6,5754065300,911420,911420,299,23767,"한국","(주)아이필름홀딩스","(주)쇼박스","15세관람가","멜로/로맨스","유위강","전지현"
"방과후 옥상","2006-03-16",4817252500,0.5,4817252500,773042,773042,173,20063,"한국","씨네온엔터테인먼트(주)","(주)시네마서비스","15세관람가","코미디","이석훈","봉태규"
"여교수의 은밀한 매력","2006-03-16",3926917300,0.4,3926917300,606398,606398,203,16021,"한국","엔젤언더그라운드(주)","(주)엠케이픽처스","18세관람가","코미디","이하","문소리"
"로망스","2006-03-16",2376146100,0.2,2376146100,371700,371700,173,13304,"한국","(주)엘제이필름","CJ ENM","18세관람가","멜로/로맨스","문승욱","조재현"
"청춘만화","2006-03-23",9785168000,1,9785168000,1567514,1567514,298,32939,"한국","㈜팝콘필름","(주)쇼박스","12세관람가","코미디","이한","권상우"
"모두들, 괜찮아요?","2006-03-24",30810500,0,30810500,4699,4699,27,580,"한국","(주)마술피리","CJ ENM","15세관람가","드라마","남선호","김유석"
"망종","2006-03-24",18678600,0,18678600,2979,2979,3,209,"한국","(주)두엔터테인먼트","(주)동숭아트센터","18세관람가","드라마","장률","류연희"
"카리스마 탈출기","2006-03-30",532419300,0.1,532419300,86027,86027,141,6003,"한국","태창엔터테인먼트(주)","CJ ENM","15세관람가","코미디","권남기","안재모"
"달콤, 살벌한 연인","2006-04-06",13426707100,1.3,13426707100,2077590,2077590,246,38034,"한국","(주)싸이더스","CJ ENM","18세관람가","스릴러","손재곤","박용우"
"연리지","2006-04-13",696954300,0.1,696954300,114641,114641,165,8009,"한국","(주)태원엔터테인먼트","(주)쇼박스","12세관람가","멜로/로맨스","김성중","최지우"
"피터팬의 공식","2006-04-13",18992000,0,18992000,3046,3046,10,379,"한국","(주)엘제이필름","CJ ENM","18세관람가","드라마","조창호","윤범호"
"마이 캡틴 김대출","2006-04-20",663174000,0.1,663174000,107913,107913,165,6329,"한국","(주)진인사필름","(주)스튜디오이쩜영","12세관람가","코미디","송창수","정재영"
"창공으로","2006-04-21",166500,0,166500,25,25,2,9,"한국","㈜트라이엄프픽쳐스","㈜트라이엄프픽쳐스","12세관람가","드라마","이인수","정준"
"맨발의 기봉이","2006-04-26",12239242400,1.2,12239242400,2005180,2005180,271,39975,"한국","(주)태원엔터테인먼트","(주)쇼박스","전체관람가","드라마","권수경","신현준"
"사생결단","2006-04-27",10934307100,1.1,10934307100,1724709,1724709,288,33257,"한국","(주)엠케이픽처스","(주)씨제이이엔엠","18세관람가","액션","최호","류승범"
"도마뱀","2006-04-27",2307824200,0.2,2307824200,364848,364848,253,13919,"한국","(주)영화사아침","(주)시네마서비스","12세관람가","멜로/로맨스","강지은","강혜정"
"국경의 남쪽","2006-05-04",1431751800,0.1,1431751800,227304,227304,228,12643,"한국","(주)싸이더스","CJ ENM","12세관람가","드라마","안판석","차승원"
"공필두","2006-05-11",958576600,0.1,958576600,160208,160208,164,8269,"한국","(주)키다리필름","(주)쇼박스","15세관람가","코미디","공정식","이문식"
"짝패","2006-05-25",6585332300,0.6,6585332300,1021631,1021631,210,24404,"한국","(주)외유내강","CJ ENM","18세관람가","액션","류승완","김효선"
"호로비츠를 위하여","2006-05-25",2813074600,0.3,2813074600,462623,462623,206,13560,"한국","(주)싸이더스","(주)쇼박스","전체관람가","드라마","권형진","엄정화"
"생, 날선생","2006-05-25",1438331800,0.1,1438331800,234261,234261,157,8096,"한국","㈜필름지","(주)시네마서비스","15세관람가","코미디","김동욱","김효진"
"구타유발자들","2006-05-31",934380300,0.1,934380300,143061,143061,123,5497,"한국","코리아 엔터테인먼트","(주)프라임엔터테인먼트","18세관람가","코미디","원신연","한석규"
"모노폴리","2006-06-01",2195709100,0.2,2195709100,358299,358299,136,11297,"한국","한맥영화(주)","롯데쇼핑㈜롯데엔터테인먼트","15세관람가","범죄","이항배","강지훈"
"비열한 거리","2006-06-15",11664597600,1.1,11664597600,1829887,1829887,306,34066,"한국","(주)싸이더스","CJ ENM","18세관람가","액션","유하","조인성"
"강적","2006-06-22",1956841000,0.2,1956841000,318142,318142,235,12049,"한국","(주)미로비젼","(주)쇼박스","15세관람가","액션","조민호","박중훈"
"호박전","2006-06-22",4383000,0,4383000,1651,1651,1,90,"한국","비온뒤 스튜디오","서울애니메이션센터","전체관람가","애니메이션","유진희","강구한"
"아랑","2006-06-28",5726173700,0.6,5726173700,951834,951834,181,22805,"한국","㈜더드림앤드픽쳐스","롯데쇼핑㈜롯데엔터테인먼트","15세관람가","공포(호러)","안상훈","송윤아"
"아파트","2006-07-06",3460497800,0.3,3460497800,540539,540539,204,17115,"한국","(주)토일렛픽쳐스","(주)쇼박스","18세관람가","공포(호러)","안병기","고소영"
"파이스토리","2006-07-06",1306741500,0.1,1306741500,228118,228118,112,5676,"한국","(주)에펙스디지탈","CJ ENM","전체관람가","애니메이션","이경호","김형준"
"한반도","2006-07-13",20597497600,2,20597497600,3331593,3331593,483,49539,"한국","(주)시네마서비스글로벌","CJ ENM","15세관람가","드라마","강우석","조재현"
"2월 29일 - 어느날 갑자기 첫번째 이야기","2006-07-21",354839000,0,354839000,56958,56958,20,962,"한국","(주)소프트랜드 영상 사업부 에이포스트 픽쳐스","CJ ENM","15세관람가","공포(호러)","정종훈","박은혜"
"괴물","2006-07-27",66715881300,6.5,66715881300,10917195,10917195,647,113093,"한국","영화사청어람(주)","(주)쇼박스","12세관람가","SF","봉준호","송강호"
"네번째 층 - 어느날 갑자기 두번째 이야기","2006-07-27",196646000,0,196646000,31738,31738,17,657,"한국","(주)소프트랜드 영상 사업부 에이포스트 픽쳐스","CJ ENM","15세관람가","공포(호러)","권호영","김서형"
"괴물","2006-07-27",1596000,0,66717700300,179,10917400,1,4,"한국","영화사청어람(주)","(주)쇼박스","12세관람가","SF","봉준호","송강호"
"스승의 은혜","2006-08-03",3474239000,0.3,3474239000,550215,550215,156,12244,"한국","(주)오죤필름","쇼이스트(주)","18세관람가","공포(호러)","임대웅","서영희"
"플라이 대디","2006-08-03",2560456300,0.3,2560456300,431231,431231,220,12531,"한국","(주)다인필름","(주)시네마서비스","12세관람가","드라마","최종태","이준기"
"D-day-어느날 갑자기 세번째 이야기","2006-08-03",120192500,0,120192500,19812,19812,14,484,"한국","(주)소프트랜드 영상 사업부 에이포스트 픽쳐스","CJ ENM","15세관람가","공포(호러)","김은경","이은성"
"각설탕","2006-08-10",7631785700,0.7,7631785700,1265508,1265508,228,25009,"한국","(주)싸이더스","CJ ENM","전체관람가","드라마","이환경","임수정"
"다세포소녀","2006-08-10",2862468600,0.3,2862468600,476724,476724,199,12552,"한국","㈜영화세상","롯데쇼핑㈜롯데엔터테인먼트","15세관람가","코미디","이재용","이종환"
"신데렐라","2006-08-17",3334168500,0.3,3334168500,555582,555582,181,14364,"한국","(주)미니필름","(주)쇼박스","15세관람가","공포(호러)","봉만대","도지원"
"사랑하니까, 괜찮아","2006-08-17",1296756200,0.1,1296756200,219824,219824,155,8194,"한국","유비다임","(주)시네마서비스","12세관람가","멜로/로맨스","곽지균","지현우"
"죽음의 숲-어느날 갑자기 네번째 이야기","2006-08-17",21760000,0,21760000,3241,3241,6,214,"한국","(주)소프트랜드 영상 사업부 에이포스트 픽쳐스","CJ ENM","18세관람가","공포(호러)","김정민","이종혁"
"예의없는 것들","2006-08-24",4886772800,0.5,4886772800,782907,782907,192,17807,"한국","튜브픽쳐스(주)","롯데쇼핑㈜롯데엔터테인먼트","18세관람가","액션","박철희","신하균"
"원탁의 천사","2006-08-24",2355829200,0.2,2355829200,401662,401662,179,12742,"한국","(주)시네마제니스","(주)쇼박스","15세관람가","코미디","권성국","하동훈"
"아이스케키","2006-08-24",2246093000,0.2,2246093000,392808,392808,189,13162,"한국","(주)엠케이픽처스","(주)엠케이픽처스","전체관람가","드라마","여인광","신애라"
"천하장사 마돈나","2006-08-31",3552058700,0.3,3552058700,575315,575315,172,16269,"한국","(주)싸이더스","CJ ENM","15세관람가","드라마","이해영","류덕환"
"브레인웨이브","2006-08-31",2891000,0,2891000,547,547,1,41,"한국","에너지","CJ ENM","15세관람가","SF","신태라","김도윤"
"천하장사 마돈나","2006-08-31",80000,0,3552530700,8,575381,1,1,"한국","(주)싸이더스","CJ ENM","15세관람가","드라마","이해영","류덕환"
"연애, 그 참을 수 없는 가벼움","2006-09-07",3611679500,0.4,3611679500,565843,565843,203,15706,"한국","(주)굿플레이어","CJ ENM","18세관람가","멜로/로맨스","김해곤","장진영"
"뚝방전설","2006-09-07",2132943200,0.2,2132943200,338737,338737,180,13465,"한국","(주)싸이더스","(주)쇼박스","18세관람가","액션","조범구","박건형"
"사이에서","2006-09-07",112825700,0,112825700,21712,21712,7,771,"한국","다큐코리아","필름메신저","15세관람가","다큐멘터리","이창재",NA
"우리들의 행복한 시간","2006-09-14",14938458000,1.5,14938458000,2472060,2472060,414,47300,"한국","(주)엘제이필름","(주)프라임엔터테인먼트","15세관람가","드라마","송해성","강동원"
